id,predict_0,predict_1,predict_2
11066,0.9904248378099827,0.008064237497144503,0.0015109246928727898
18000,0.14493930488126405,0.09375194933014712,0.7613087457885888
16964,0.9927301082113053,0.006222741875018189,0.0010471499136765474
4795,0.7524435510347783,0.23389381797296957,0.013662630992251972
3392,0.30183494915810793,0.6324260732975333,0.06573897754435885
3795,0.23471874958974503,0.7587030651836822,0.006578185226572833
2881,0.8912062510375552,0.1046626986339246,0.004131050328520094
1903,0.14692156681456273,0.06627133621208528,0.786807096973352
5245,0.9305663044637158,0.0664617275043372,0.0029719680319471413
6726,0.9264451476463545,0.07098033982370648,0.002574512529938981
1311,0.9281883672061707,0.07035131556525759,0.0014603172285717178
15795,0.6400621034565541,0.35888146774650037,0.0010564287969455678
4315,0.8504407054480334,0.14028405270742098,0.009275241844545545
3393,0.2141403165295422,0.15129366041685036,0.6345660230536075
6764,0.8425016566286238,0.1345565111047478,0.022941832266628312
13039,0.7363686669105405,0.2626949994178956,0.0009363336715640547
12331,0.5592901782909231,0.1947900428891354,0.24591977881994148
14276,0.43387597996052546,0.44145146979066124,0.12467255024881334
14638,0.9401390532517128,0.059213045150739496,0.0006479015975476874
6573,0.9409441409352746,0.058318426384297704,0.0007374326804278321
2222,0.1389533736790555,0.04947712782951486,0.8115694984914297
8824,0.971553863565245,0.027699294761449382,0.0007468416733055203
6360,0.5919307984583065,0.39748793060476356,0.010581270936929956
7553,0.34925988777322675,0.2310050675142026,0.4197350447125706
13760,0.4101355620846484,0.28831079376439295,0.30155364415095864
4284,0.5869941774991357,0.36314439748528327,0.04986142501558106
1356,0.9064193173926147,0.06582779282726252,0.02775288978012285
3410,0.9851827450718488,0.01026199113105421,0.004555263797097173
4830,0.38549614736849186,0.5735520052019724,0.04095184742953579
8998,0.2405085338000472,0.7441538938262713,0.015337572373681397
18052,0.983675974803217,0.015743178862295686,0.0005808463344872186
7539,0.8759229302578083,0.12304939334203395,0.0010276764001578335
9529,0.9567556681997356,0.03297349002715082,0.01027084177311363
3656,0.9225838117046022,0.0712602049880778,0.006155983307319855
14238,0.5622566542799718,0.41978849672876306,0.01795484899126508
2682,0.558902347832766,0.4399181701121853,0.001179482055048681
7312,0.7029818299616776,0.2681330684822176,0.02888510155610479
12971,0.9446517078098144,0.051412137923301376,0.003936154266884109
10735,0.5189628345974353,0.4799172377184918,0.0011199276840729046
4050,0.5819358523807847,0.3936655404561736,0.02439860716304165
5943,0.9533352512015729,0.04606881889092202,0.0005959299075051039
6482,0.6973617918167948,0.3003256595658334,0.0023125486173718713
9746,0.15130325214033588,0.06760135166249752,0.7810953961971665
13320,0.18390191230749214,0.04710940002015733,0.7689886876723505
803,0.6597717473020548,0.3221706356844957,0.018057617013449486
15437,0.8979340561758556,0.09025558471553675,0.011810359108607596
12302,0.9324330418070894,0.06659898308407951,0.0009679751088311248
12271,0.9408544692162941,0.05812036321291551,0.0010251675707903562
5341,0.9368504249937329,0.02637671234529296,0.03677286266097391
4427,0.9729836446841846,0.0265170693229608,0.0004992859928545779
529,0.8893863023544524,0.06656477600552535,0.04404892164002221
2022,0.966638258093706,0.028857804489936953,0.004503937416357075
14625,0.9206734076833466,0.07866545136219803,0.000661140954455359
2922,0.1798499691712913,0.7265992384428056,0.09355079238590305
16330,0.2097554856237173,0.45155607219561844,0.33868844218066413
12890,0.9411109556190776,0.05789936867178293,0.0009896757091396367
2140,0.6494835714314716,0.3488641733644356,0.001652255204092918
13484,0.828651155868473,0.16859731780887188,0.002751526322655065
12392,0.9592716011556692,0.040105600764051036,0.0006227980802797605
2322,0.3478952867716933,0.1636351618864723,0.48846955134183445
567,0.195172726753678,0.2886339155488128,0.5161933576975092
4436,0.8847769725038729,0.11337850135297867,0.0018445261431485338
12156,0.9680628276122937,0.03148009055212666,0.0004570818355797669
